name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,XLU,meanrev,-0.2794,0.1612,-0.1853,596
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLU,trend,-0.6223,-0.0949,-0.2199,382
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLU,trend,-0.6515,-0.8828,-0.3556,514
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,XLU,trend,-0.4411,-0.4351,-0.0987,141
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,XLU,meanrev,0.1724,-0.9114,-0.1326,100
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,XLU,meanrev,-0.2804,-0.1248,-0.2893,562
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,XLU,meanrev,-0.0991,0.1188,-0.0725,94
fisher_transform__period5,fisher_transform,XLY,trend,0.0544,-0.2556,-0.3691,881
fisher_transform__period10,fisher_transform,XLY,trend,0.1752,-0.6187,-0.4962,630
fisher_transform__period20,fisher_transform,XLY,trend,0.5429,-0.6829,-0.5559,406
fisher_transform__period30,fisher_transform,XLY,trend,0.4117,-0.948,-0.6353,316
relative_vigor__period10,relative_vigor,XLY,trend,0.0122,-0.1398,-0.3204,1092
relative_vigor__period14,relative_vigor,XLY,trend,0.0122,-0.1398,-0.3204,1092
relative_vigor__period20,relative_vigor,XLY,trend,0.0122,-0.1398,-0.3204,1092
chande_momentum__period14__threshold0.0,chande_momentum,XLY,trend,0.4428,-0.7485,-0.6255,441
chande_momentum__period20__threshold0.0,chande_momentum,XLY,trend,0.3709,-0.1936,-0.3758,363
chande_momentum__period20__threshold10.0,chande_momentum,XLY,trend,0.3891,-0.3733,-0.4297,622
chande_momentum__period30__threshold0.0,chande_momentum,XLY,trend,0.1329,-0.0709,-0.3591,281
chande_momentum__period9__threshold0.0,chande_momentum,XLY,trend,0.621,-0.6829,-0.5838,512
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,XLY,meanrev,0.0307,0.0978,-0.1219,494
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,XLY,meanrev,0.1327,0.6924,-0.1098,234
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,XLY,meanrev,0.1343,0.8487,-0.0824,324
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,XLY,meanrev,-0.2721,0.4986,-0.132,692
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,XLY,meanrev,-0.335,0.2484,-0.1312,739
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,XLY,meanrev,-0.0734,0.1484,-0.171,663
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,XLY,meanrev,-0.2721,0.1083,-0.2236,769
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,XLY,meanrev,-0.3304,0.4588,-0.1338,579
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLY,trend,-0.0548,-0.0945,-0.1303,302
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLY,trend,-0.0933,-0.0649,-0.2591,481
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,XLY,trend,-0.0965,-0.7311,-0.1356,134
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,XLY,meanrev,-0.0732,0.6455,-0.0321,124
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,XLY,meanrev,-0.4912,0.5294,-0.1517,598
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,XLY,meanrev,-0.3521,0.5117,-0.0463,104
fisher_transform__period5,fisher_transform,XLP,trend,-0.3104,-0.3019,-0.2721,894
fisher_transform__period10,fisher_transform,XLP,trend,-0.3341,-0.204,-0.2285,617
fisher_transform__period20,fisher_transform,XLP,trend,-0.0982,0.0004,-0.2198,440
fisher_transform__period30,fisher_transform,XLP,trend,-0.0432,-0.2072,-0.3001,347
relative_vigor__period10,relative_vigor,XLP,trend,-0.4949,-0.5742,-0.4394,1113
relative_vigor__period14,relative_vigor,XLP,trend,-0.4949,-0.5742,-0.4394,1113
relative_vigor__period20,relative_vigor,XLP,trend,-0.4949,-0.5742,-0.4394,1113
chande_momentum__period14__threshold0.0,chande_momentum,XLP,trend,0.0945,0.2432,-0.2437,438
chande_momentum__period20__threshold0.0,chande_momentum,XLP,trend,0.1298,0.0367,-0.1954,332
chande_momentum__period20__threshold10.0,chande_momentum,XLP,trend,-0.1601,-0.3715,-0.2387,728
chande_momentum__period30__threshold0.0,chande_momentum,XLP,trend,0.1679,-0.3173,-0.3131,297
chande_momentum__period9__threshold0.0,chande_momentum,XLP,trend,-0.2434,0.1492,-0.1963,577
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,XLP,meanrev,0.0847,0.4486,-0.0857,483
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,XLP,meanrev,0.2435,0.2071,-0.0523,241
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,XLP,meanrev,-0.1429,0.5078,-0.0594,315
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,XLP,meanrev,-0.1449,-0.0399,-0.1447,693
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,XLP,meanrev,0.0587,-0.0454,-0.1801,728
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,XLP,meanrev,-0.056,0.1773,-0.1504,602
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,XLP,meanrev,-0.0293,0.0057,-0.16,754
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,XLP,meanrev,-0.2721,0.1792,-0.1315,589
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLP,trend,0.0008,-0.0647,-0.1784,360
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,XLP,trend,-0.2358,0.2266,-0.1302,571
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,XLP,trend,0.2586,-0.5474,-0.1399,180
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,XLP,meanrev,-0.1068,0.2708,-0.0272,96
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,XLP,meanrev,0.0209,0.2244,-0.0985,623
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,XLP,meanrev,-0.1159,0.1669,-0.023,100
fisher_transform__period5,fisher_transform,GLD,trend,-0.053,-0.3963,-0.2982,912
fisher_transform__period10,fisher_transform,GLD,trend,0.0834,-0.0244,-0.3026,599
fisher_transform__period20,fisher_transform,GLD,trend,0.139,-0.0404,-0.257,404
fisher_transform__period30,fisher_transform,GLD,trend,-0.0192,-0.6355,-0.3817,331
relative_vigor__period10,relative_vigor,GLD,trend,-0.0738,0.3032,-0.1833,1115
relative_vigor__period14,relative_vigor,GLD,trend,-0.0738,0.3032,-0.1833,1115
relative_vigor__period20,relative_vigor,GLD,trend,-0.0738,0.3032,-0.1833,1115
chande_momentum__period14__threshold0.0,chande_momentum,GLD,trend,0.2984,-0.305,-0.3027,443
chande_momentum__period20__threshold0.0,chande_momentum,GLD,trend,-0.0892,-0.4668,-0.316,399
chande_momentum__period20__threshold10.0,chande_momentum,GLD,trend,-0.0549,-0.5014,-0.2809,716
chande_momentum__period30__threshold0.0,chande_momentum,GLD,trend,0.287,-0.0903,-0.2546,280
chande_momentum__period9__threshold0.0,chande_momentum,GLD,trend,0.2245,-0.3291,-0.2503,573
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,GLD,meanrev,-0.2057,-0.0956,-0.1743,456
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,GLD,meanrev,0.1365,0.2176,-0.0867,236
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,GLD,meanrev,0.003,0.2279,-0.1135,282
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,GLD,meanrev,-0.4103,-0.2446,-0.2608,702
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,GLD,meanrev,-0.2994,-0.1161,-0.2393,706
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,GLD,meanrev,-0.1878,-0.2554,-0.1718,610
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,GLD,meanrev,-0.3606,-0.1332,-0.2127,760
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,GLD,meanrev,-0.3613,0.2956,-0.2192,584
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,GLD,trend,-0.0408,-0.2814,-0.1881,364
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,GLD,trend,0.3513,-0.1645,-0.1787,499
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,GLD,trend,0.3382,-0.6833,-0.187,169
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,GLD,meanrev,0.2795,0.2181,-0.0616,112
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,GLD,meanrev,0.091,0.3757,-0.1358,620
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,GLD,meanrev,0.0926,0.2495,-0.0357,74
fisher_transform__period5,fisher_transform,USO,trend,0.3257,-0.5013,-0.6522,913
fisher_transform__period10,fisher_transform,USO,trend,0.543,-0.0866,-0.5527,573
fisher_transform__period20,fisher_transform,USO,trend,0.1287,0.2769,-0.4849,415
fisher_transform__period30,fisher_transform,USO,trend,0.1243,0.0622,-0.4624,351
relative_vigor__period10,relative_vigor,USO,trend,-0.0245,-0.5178,-0.7686,1126
relative_vigor__period14,relative_vigor,USO,trend,-0.0245,-0.5178,-0.7686,1126
relative_vigor__period20,relative_vigor,USO,trend,-0.0245,-0.5178,-0.7686,1126
chande_momentum__period14__threshold0.0,chande_momentum,USO,trend,0.1657,0.3573,-0.4099,452
chande_momentum__period20__threshold0.0,chande_momentum,USO,trend,0.2004,0.2402,-0.4525,353
chande_momentum__period20__threshold10.0,chande_momentum,USO,trend,0.2716,0.1358,-0.4013,612
chande_momentum__period30__threshold0.0,chande_momentum,USO,trend,0.1941,-0.048,-0.5262,314
chande_momentum__period9__threshold0.0,chande_momentum,USO,trend,0.2832,-0.1412,-0.4874,570
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,USO,meanrev,-0.0898,-0.3468,-0.4468,472
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,USO,meanrev,0.0787,-0.1627,-0.3235,230
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,USO,meanrev,0.4329,-0.4869,-0.563,294
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,USO,meanrev,-0.0409,0.2757,-0.3641,730
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,USO,meanrev,0.1241,0.2275,-0.5053,741
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,USO,meanrev,0.1768,0.9573,-0.243,654
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,USO,meanrev,-0.0171,0.3703,-0.4665,772
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,USO,meanrev,0.1064,-0.3707,-0.512,611
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,USO,trend,0.4127,-0.0199,-0.3847,327
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,USO,trend,-0.5473,-0.057,-0.3405,524
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,USO,trend,-0.4105,0.0611,-0.249,140
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,USO,meanrev,-0.0597,-0.093,-0.1139,120
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,USO,meanrev,-0.1831,-0.3984,-0.4466,598
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,USO,meanrev,0.383,-0.2016,-0.2198,92
fisher_transform__period5,fisher_transform,TLT,trend,-0.6353,-0.5281,-0.4204,997
fisher_transform__period10,fisher_transform,TLT,trend,-0.2723,-0.6569,-0.4388,671
fisher_transform__period20,fisher_transform,TLT,trend,-0.1796,-0.2504,-0.2815,451
fisher_transform__period30,fisher_transform,TLT,trend,-0.1866,-0.3115,-0.3743,372
relative_vigor__period10,relative_vigor,TLT,trend,-0.0318,-0.2876,-0.343,1094
relative_vigor__period14,relative_vigor,TLT,trend,-0.0318,-0.2876,-0.343,1094
relative_vigor__period20,relative_vigor,TLT,trend,-0.0318,-0.2876,-0.343,1094
chande_momentum__period14__threshold0.0,chande_momentum,TLT,trend,0.0662,-0.4017,-0.3611,463
chande_momentum__period20__threshold0.0,chande_momentum,TLT,trend,0.2603,0.0438,-0.194,338
chande_momentum__period20__threshold10.0,chande_momentum,TLT,trend,0.0761,-0.2155,-0.2355,722
chande_momentum__period30__threshold0.0,chande_momentum,TLT,trend,0.2929,-0.2128,-0.337,349
chande_momentum__period9__threshold0.0,chande_momentum,TLT,trend,-0.235,-0.4152,-0.3326,595
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,TLT,meanrev,0.1414,0.8156,-0.0821,507
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,TLT,meanrev,0.1736,0.4945,-0.0685,195
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,TLT,meanrev,-0.3634,-0.1861,-0.1261,267
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,TLT,meanrev,0.1242,0.6821,-0.1181,745
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,TLT,meanrev,0.6096,0.3441,-0.1538,755
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,TLT,meanrev,0.8569,0.7379,-0.0851,642
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,TLT,meanrev,0.6603,0.6437,-0.1094,816
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,TLT,meanrev,0.496,0.1339,-0.1538,597
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,TLT,trend,-0.1388,0.273,-0.0925,346
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,TLT,trend,-0.6124,0.1235,-0.168,581
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,TLT,trend,-0.2099,-0.5539,-0.0697,104
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,TLT,meanrev,0.1613,0.8566,-0.0003,44
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,TLT,meanrev,0.3808,0.1083,-0.1423,640
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,TLT,meanrev,0.3818,0.5886,-0.0209,54
fisher_transform__period5,fisher_transform,HYG,trend,0.5009,0.1922,-0.1182,878
fisher_transform__period10,fisher_transform,HYG,trend,0.4365,0.0221,-0.1056,585
fisher_transform__period20,fisher_transform,HYG,trend,0.4954,-0.0685,-0.1132,392
fisher_transform__period30,fisher_transform,HYG,trend,0.3943,-0.5071,-0.1613,322
relative_vigor__period10,relative_vigor,HYG,trend,0.6718,0.0749,-0.1433,1067
relative_vigor__period14,relative_vigor,HYG,trend,0.6718,0.0749,-0.1433,1067
relative_vigor__period20,relative_vigor,HYG,trend,0.6718,0.0749,-0.1433,1067
chande_momentum__period14__threshold0.0,chande_momentum,HYG,trend,0.8498,-0.1966,-0.1277,358
chande_momentum__period20__threshold0.0,chande_momentum,HYG,trend,0.2413,-0.2228,-0.1291,299
chande_momentum__period20__threshold10.0,chande_momentum,HYG,trend,0.1385,-0.3648,-0.1333,599
chande_momentum__period30__threshold0.0,chande_momentum,HYG,trend,-0.1577,0.0309,-0.107,284
chande_momentum__period9__threshold0.0,chande_momentum,HYG,trend,0.3157,-0.2972,-0.1255,557
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,HYG,meanrev,0.3721,0.3232,-0.0484,509
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,HYG,meanrev,0.3563,0.4452,-0.0488,290
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,HYG,meanrev,0.2051,0.5071,-0.053,352
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,HYG,meanrev,-0.384,-0.5947,-0.1695,673
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,HYG,meanrev,-0.4896,-0.771,-0.1721,688
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,HYG,meanrev,0.0485,-0.7157,-0.1198,618
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,HYG,meanrev,-0.2725,-1.0327,-0.1974,770
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,HYG,meanrev,-0.2323,0.2603,-0.0623,588
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,HYG,trend,0.2491,-0.271,-0.0831,273
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,HYG,trend,-0.1817,-0.3578,-0.0736,477
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,HYG,trend,-0.0878,0.1294,-0.0217,129
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,HYG,meanrev,0.0073,0.2976,-0.0306,118
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,HYG,meanrev,-0.127,-0.2657,-0.0751,612
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,HYG,meanrev,-0.1917,0.5419,-0.0089,98
fisher_transform__period5,fisher_transform,EFA,trend,-0.3149,-0.1248,-0.2297,959
fisher_transform__period10,fisher_transform,EFA,trend,0.1445,-0.1128,-0.2293,614
fisher_transform__period20,fisher_transform,EFA,trend,0.1875,-0.8886,-0.5236,420
fisher_transform__period30,fisher_transform,EFA,trend,0.0963,-1.0436,-0.5717,348
relative_vigor__period10,relative_vigor,EFA,trend,0.1034,0.0961,-0.3797,1126
relative_vigor__period14,relative_vigor,EFA,trend,0.1034,0.0961,-0.3797,1126
relative_vigor__period20,relative_vigor,EFA,trend,0.1034,0.0961,-0.3797,1126
chande_momentum__period14__threshold0.0,chande_momentum,EFA,trend,-0.1275,-1.1043,-0.5663,443
chande_momentum__period20__threshold0.0,chande_momentum,EFA,trend,0.1215,-1.0075,-0.5349,378
chande_momentum__period20__threshold10.0,chande_momentum,EFA,trend,0.0479,-0.7955,-0.4123,685
chande_momentum__period30__threshold0.0,chande_momentum,EFA,trend,-0.0853,-0.3197,-0.4118,281
chande_momentum__period9__threshold0.0,chande_momentum,EFA,trend,0.0706,0.0004,-0.1844,549
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,EFA,meanrev,0.1821,0.8115,-0.0839,481
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,EFA,meanrev,0.1132,0.3718,-0.0573,207
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,EFA,meanrev,-0.0824,0.6684,-0.0619,260
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,EFA,meanrev,-0.0981,0.5785,-0.0895,746
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,EFA,meanrev,0.0359,0.1281,-0.1456,758
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,EFA,meanrev,0.2911,0.1512,-0.1114,660
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,EFA,meanrev,0.0187,-0.2773,-0.2478,800
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,EFA,meanrev,-0.1787,0.2251,-0.1409,564
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,EFA,trend,0.1096,0.1861,-0.1226,355
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,EFA,trend,0.2456,-0.9688,-0.342,562
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,EFA,trend,0.0683,0.4275,-0.0561,93
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,EFA,meanrev,0.5457,0.4414,-0.0689,110
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,EFA,meanrev,0.0492,-0.0805,-0.1782,639
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,EFA,meanrev,0.5663,-0.328,-0.0977,80
fisher_transform__period5,fisher_transform,EEM,trend,-0.3172,0.1174,-0.2567,929
fisher_transform__period10,fisher_transform,EEM,trend,-0.2254,-0.6136,-0.578,654
fisher_transform__period20,fisher_transform,EEM,trend,-0.3249,-0.765,-0.5802,462
fisher_transform__period30,fisher_transform,EEM,trend,0.136,-0.5385,-0.4992,344
relative_vigor__period10,relative_vigor,EEM,trend,0.0009,-0.4717,-0.462,1116
relative_vigor__period14,relative_vigor,EEM,trend,0.0009,-0.4717,-0.462,1116
relative_vigor__period20,relative_vigor,EEM,trend,0.0009,-0.4717,-0.462,1116
chande_momentum__period14__threshold0.0,chande_momentum,EEM,trend,-0.252,-0.6233,-0.4998,502
chande_momentum__period20__threshold0.0,chande_momentum,EEM,trend,-0.006,-0.5195,-0.5514,389
chande_momentum__period20__threshold10.0,chande_momentum,EEM,trend,-0.0252,-0.7341,-0.456,790
chande_momentum__period30__threshold0.0,chande_momentum,EEM,trend,0.2248,-0.583,-0.6254,297
chande_momentum__period9__threshold0.0,chande_momentum,EEM,trend,-0.1517,-1.1541,-0.7093,595
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,EEM,meanrev,-0.0439,0.8902,-0.1475,479
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,EEM,meanrev,0.5587,0.5215,-0.0784,195
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,EEM,meanrev,0.3678,0.649,-0.1762,292
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,EEM,meanrev,0.3347,0.3788,-0.2342,759
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,EEM,meanrev,0.1222,0.1212,-0.2309,748
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,EEM,meanrev,-0.0373,0.1948,-0.1623,634
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,EEM,meanrev,-0.0316,-0.0824,-0.2428,794
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,EEM,meanrev,0.0111,0.2112,-0.1958,584
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,EEM,trend,0.0087,-0.2413,-0.3116,311
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,EEM,trend,-0.203,-0.8172,-0.4119,485
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,EEM,trend,0.2331,0.1146,-0.0712,121
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,EEM,meanrev,0.28,0.026,-0.077,100
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,EEM,meanrev,-0.1833,0.8612,-0.1457,606
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,EEM,meanrev,0.5362,0.474,-0.0606,96
fisher_transform__period5,fisher_transform,EWZ,trend,0.1485,-1.0604,-0.8218,957
fisher_transform__period10,fisher_transform,EWZ,trend,0.1204,-0.3779,-0.6682,632
fisher_transform__period20,fisher_transform,EWZ,trend,-0.0653,0.2593,-0.4955,436
fisher_transform__period30,fisher_transform,EWZ,trend,0.0124,0.4134,-0.38,336
relative_vigor__period10,relative_vigor,EWZ,trend,-0.1137,-0.8139,-0.76,1115
relative_vigor__period14,relative_vigor,EWZ,trend,-0.1137,-0.8139,-0.76,1115
relative_vigor__period20,relative_vigor,EWZ,trend,-0.1137,-0.8139,-0.76,1115
chande_momentum__period14__threshold0.0,chande_momentum,EWZ,trend,-0.2793,0.1791,-0.4912,481
chande_momentum__period20__threshold0.0,chande_momentum,EWZ,trend,0.1622,0.6576,-0.4303,375
chande_momentum__period20__threshold10.0,chande_momentum,EWZ,trend,0.0029,0.2202,-0.3856,690
chande_momentum__period30__threshold0.0,chande_momentum,EWZ,trend,-0.1001,0.8559,-0.238,302
chande_momentum__period9__threshold0.0,chande_momentum,EWZ,trend,-0.0327,0.0452,-0.4986,578
demarker__period14__hi_thresh0.7__lo_thresh0.3,demarker,EWZ,meanrev,-0.3303,-0.2751,-0.3599,459
demarker__period14__hi_thresh0.8__lo_thresh0.2,demarker,EWZ,meanrev,-0.2136,0.1377,-0.2156,230
demarker__period21__hi_thresh0.7__lo_thresh0.3,demarker,EWZ,meanrev,-0.0716,-0.0581,-0.3344,310
demarker__period9__hi_thresh0.7__lo_thresh0.3,demarker,EWZ,meanrev,0.0899,0.6037,-0.2429,780
stoch_rsi__rsi_period14__stoch_period14__lo20.0__hi80.0,stoch_rsi,EWZ,meanrev,0.054,0.7611,-0.3186,726
stoch_rsi__rsi_period14__stoch_period14__lo10.0__hi90.0,stoch_rsi,EWZ,meanrev,0.3591,0.6808,-0.2325,668
stoch_rsi__rsi_period7__stoch_period14__lo20.0__hi80.0,stoch_rsi,EWZ,meanrev,-0.0615,1.1853,-0.2049,802
stoch_rsi__rsi_period21__stoch_period21__lo20.0__hi80.0,stoch_rsi,EWZ,meanrev,-0.0582,0.2773,-0.297,576
hurst_regime__period100__trend_thresh0.55__mr_thresh0.45,hurst_regime,EWZ,trend,0.5108,0.4678,-0.2403,360
hurst_regime__period60__trend_thresh0.55__mr_thresh0.45,hurst_regime,EWZ,trend,0.0399,-0.9477,-0.5777,499
hurst_regime__period100__trend_thresh0.58__mr_thresh0.42,hurst_regime,EWZ,trend,0.0395,0.3266,-0.1314,130
psych_line__period12__hi_thresh75.0__lo_thresh25.0,psych_line,EWZ,meanrev,-0.1062,0.342,-0.0749,94
psych_line__period12__hi_thresh65.0__lo_thresh35.0,psych_line,EWZ,meanrev,0.1709,0.2504,-0.3273,664
psych_line__period20__hi_thresh70.0__lo_thresh30.0,psych_line,EWZ,meanrev,-0.0464,0.7113,-0.0306,106
fisher_transform__period5,fisher_transform,BTC-USD,trend,0.7365,0.4026,-0.4118,838
fisher_transform__period10,fisher_transform,BTC-USD,trend,0.7021,0.4564,-0.5087,524
fisher_transform__period20,fisher_transform,BTC-USD,trend,0.401,0.4564,-0.4902,368
fisher_transform__period30,fisher_transform,BTC-USD,trend,0.4539,0.5569,-0.5878,279
relative_vigor__period10,relative_vigor,BTC-USD,trend,-0.1107,0.126,-0.63,1088
relative_vigor__period14,relative_vigor,BTC-USD,trend,-0.1107,0.126,-0.63,1088
relative_vigor__period20,relative_vigor,BTC-USD,trend,-0.1107,0.126,-0.63,1088
chande_momentum__period14__threshold0.0,chande_momentum,BTC-USD,trend,0.9726,0.319,-0.6075,413
chande_momentum__period20__threshold0.0,chande_momentum,BTC-USD,trend,0.7494,0.6075,-0.4854,341
chande_momentum__period20__threshold10.0,chande_momentum,BTC-USD,trend,0.6618,0.712,-0.5725,631
chande_momentum__period30__threshold0.0,chande_momentum,BTC-USD,trend,0.9561,0.6441,-0.616,273
chande_momentum__period9__threshold0.0,chande_momentum,BTC-USD,trend,0.4867,0.2216,-0.6997,559
