name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
turn_of_month__days_before5__days_after5,turn_of_month,XLU,pattern,0.5182,0.3001,-0.231,360
turn_of_month__days_before3__days_after5,turn_of_month,XLU,pattern,0.4369,0.1584,-0.283,360
trend_intensity__period20,trend_intensity,XLU,trend,0.0609,-0.1931,-0.0842,333
trend_intensity__period30,trend_intensity,XLU,trend,0.2831,-0.3237,-0.1291,278
trend_intensity__period50,trend_intensity,XLU,trend,-0.103,0.2949,-0.0566,160
trend_intensity__period63,trend_intensity,XLU,trend,0.0991,0.0625,-0.0823,168
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,XLU,trend,-0.0175,-0.0592,-0.3463,244
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,XLU,trend,0.1986,-0.2671,-0.3795,235
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,XLU,trend,-0.4677,-0.1933,-0.3645,369
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,XLU,trend,-0.0066,-0.1188,-0.3272,297
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,XLU,trend,-0.3933,-0.4251,-0.3868,490
dema_crossover__fast5__slow20,dema_crossover,XLY,trend,0.4604,-0.0892,-0.438,414
dema_crossover__fast10__slow40,dema_crossover,XLY,trend,0.2837,-0.6156,-0.5166,222
dema_crossover__fast12__slow26,dema_crossover,XLY,trend,0.2901,-0.1434,-0.3649,228
dema_crossover__fast20__slow50,dema_crossover,XLY,trend,0.0499,-0.1546,-0.3154,147
dema_crossover__fast10__slow30,dema_crossover,XLY,trend,0.4182,-0.1704,-0.3366,232
tema_crossover__fast5__slow20,tema_crossover,XLY,trend,0.3503,-0.3712,-0.5235,564
tema_crossover__fast10__slow40,tema_crossover,XLY,trend,0.0964,-0.4624,-0.4763,296
tema_crossover__fast12__slow26,tema_crossover,XLY,trend,0.3108,0.0398,-0.3716,292
tema_crossover__fast20__slow50,tema_crossover,XLY,trend,0.0768,-0.1692,-0.3499,184
tema_crossover__fast10__slow30,tema_crossover,XLY,trend,0.3802,0.0485,-0.3525,304
price_acceleration__period10__smooth3,price_acceleration,XLY,trend,-0.1318,-0.3211,-0.3585,1054
price_acceleration__period20__smooth5,price_acceleration,XLY,trend,0.3429,-0.1943,-0.2835,758
price_acceleration__period20__smooth3,price_acceleration,XLY,trend,0.2343,0.0492,-0.2567,1026
price_acceleration__period30__smooth5,price_acceleration,XLY,trend,-0.1269,0.0691,-0.3112,787
price_acceleration__period40__smooth10,price_acceleration,XLY,trend,0.2751,-0.5069,-0.4223,537
price_acceleration__period10__smooth5,price_acceleration,XLY,trend,0.2431,-0.4924,-0.4469,810
turn_of_month__days_before3__days_after3,turn_of_month,XLY,pattern,0.7257,0.3899,-0.1119,360
turn_of_month__days_before4__days_after4,turn_of_month,XLY,pattern,0.8346,0.8073,-0.1378,360
turn_of_month__days_before5__days_after5,turn_of_month,XLY,pattern,0.8822,0.9345,-0.1037,360
turn_of_month__days_before3__days_after5,turn_of_month,XLY,pattern,0.7207,0.5655,-0.1318,360
trend_intensity__period20,trend_intensity,XLY,trend,-0.0715,-0.1254,-0.169,370
trend_intensity__period30,trend_intensity,XLY,trend,0.9268,0.2739,-0.1133,312
trend_intensity__period50,trend_intensity,XLY,trend,0.0371,0.0547,-0.1362,214
trend_intensity__period63,trend_intensity,XLY,trend,0.2011,0.466,-0.0951,190
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,XLY,trend,0.2779,0.6581,-0.22,194
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,XLY,trend,0.5386,0.8086,-0.1904,114
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,XLY,trend,0.3654,0.4604,-0.1773,239
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,XLY,trend,0.2491,0.292,-0.2269,266
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,XLY,trend,0.2652,-0.1451,-0.3612,414
dema_crossover__fast5__slow20,dema_crossover,XLP,trend,-0.1446,-0.189,-0.2178,438
dema_crossover__fast10__slow40,dema_crossover,XLP,trend,0.1253,-0.0238,-0.1805,218
dema_crossover__fast12__slow26,dema_crossover,XLP,trend,0.1519,0.1968,-0.1372,230
dema_crossover__fast20__slow50,dema_crossover,XLP,trend,-0.0596,-0.6886,-0.3649,146
dema_crossover__fast10__slow30,dema_crossover,XLP,trend,0.1743,0.2138,-0.1465,238
tema_crossover__fast5__slow20,tema_crossover,XLP,trend,-0.4391,-0.2479,-0.2463,564
tema_crossover__fast10__slow40,tema_crossover,XLP,trend,-0.2369,-0.0384,-0.2469,312
tema_crossover__fast12__slow26,tema_crossover,XLP,trend,-0.4927,0.2594,-0.2277,320
tema_crossover__fast20__slow50,tema_crossover,XLP,trend,0.3045,-0.2711,-0.2439,186
tema_crossover__fast10__slow30,tema_crossover,XLP,trend,-0.2451,-0.1505,-0.242,334
price_acceleration__period10__smooth3,price_acceleration,XLP,trend,-0.5162,-0.6822,-0.4305,1052
price_acceleration__period20__smooth5,price_acceleration,XLP,trend,-0.6429,-0.1926,-0.2211,811
price_acceleration__period20__smooth3,price_acceleration,XLP,trend,-0.5334,-0.5944,-0.3695,1028
price_acceleration__period30__smooth5,price_acceleration,XLP,trend,0.1263,-0.4878,-0.3553,785
price_acceleration__period40__smooth10,price_acceleration,XLP,trend,0.0453,-0.6406,-0.3887,549
price_acceleration__period10__smooth5,price_acceleration,XLP,trend,-0.3614,-0.6957,-0.4357,822
turn_of_month__days_before3__days_after3,turn_of_month,XLP,pattern,0.5093,0.3799,-0.0782,360
turn_of_month__days_before4__days_after4,turn_of_month,XLP,pattern,0.5281,0.4833,-0.071,360
turn_of_month__days_before5__days_after5,turn_of_month,XLP,pattern,0.5554,0.7345,-0.0892,360
turn_of_month__days_before3__days_after5,turn_of_month,XLP,pattern,0.6689,0.3625,-0.1232,360
trend_intensity__period20,trend_intensity,XLP,trend,0.3649,0.2161,-0.1339,348
trend_intensity__period30,trend_intensity,XLP,trend,0.3134,-0.2365,-0.1383,268
trend_intensity__period50,trend_intensity,XLP,trend,0.2346,0.1639,-0.0731,170
trend_intensity__period63,trend_intensity,XLP,trend,0.3323,0.1587,-0.0988,158
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,XLP,trend,-0.2639,0.3467,-0.2223,295
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,XLP,trend,0.1698,0.5309,-0.1634,197
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,XLP,trend,-0.3158,0.2035,-0.2139,308
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,XLP,trend,-0.0281,0.0822,-0.2473,325
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,XLP,trend,-0.2612,0.0781,-0.2067,421
dema_crossover__fast5__slow20,dema_crossover,GLD,trend,0.0885,-0.2538,-0.2772,435
dema_crossover__fast10__slow40,dema_crossover,GLD,trend,0.1277,-0.3393,-0.2784,221
dema_crossover__fast12__slow26,dema_crossover,GLD,trend,0.243,-0.1179,-0.2862,225
dema_crossover__fast20__slow50,dema_crossover,GLD,trend,0.0585,0.2205,-0.3333,131
dema_crossover__fast10__slow30,dema_crossover,GLD,trend,0.1906,0.0326,-0.2405,233
tema_crossover__fast5__slow20,tema_crossover,GLD,trend,0.3775,-0.379,-0.3493,546
tema_crossover__fast10__slow40,tema_crossover,GLD,trend,0.325,-0.2252,-0.2771,281
tema_crossover__fast12__slow26,tema_crossover,GLD,trend,0.2629,0.1899,-0.14,285
tema_crossover__fast20__slow50,tema_crossover,GLD,trend,0.0574,0.2726,-0.1557,175
tema_crossover__fast10__slow30,tema_crossover,GLD,trend,0.2998,-0.1476,-0.2208,305
price_acceleration__period10__smooth3,price_acceleration,GLD,trend,0.1421,-0.3584,-0.3562,983
price_acceleration__period20__smooth5,price_acceleration,GLD,trend,0.3911,-0.9489,-0.4801,770
price_acceleration__period20__smooth3,price_acceleration,GLD,trend,0.5286,-0.496,-0.3283,986
price_acceleration__period30__smooth5,price_acceleration,GLD,trend,0.3557,-0.1113,-0.2583,751
price_acceleration__period40__smooth10,price_acceleration,GLD,trend,-0.0802,0.2705,-0.17,564
price_acceleration__period10__smooth5,price_acceleration,GLD,trend,-0.0173,-0.0349,-0.2936,754
turn_of_month__days_before3__days_after3,turn_of_month,GLD,pattern,0.7733,-0.0948,-0.2053,360
turn_of_month__days_before4__days_after4,turn_of_month,GLD,pattern,0.5231,-0.4546,-0.3094,360
turn_of_month__days_before5__days_after5,turn_of_month,GLD,pattern,0.6374,-0.4656,-0.3405,360
turn_of_month__days_before3__days_after5,turn_of_month,GLD,pattern,0.7192,-0.2646,-0.2706,360
trend_intensity__period20,trend_intensity,GLD,trend,0.2253,0.3789,-0.0936,446
trend_intensity__period30,trend_intensity,GLD,trend,0.2417,-0.0372,-0.1486,304
trend_intensity__period50,trend_intensity,GLD,trend,0.4257,-0.4134,-0.1582,218
trend_intensity__period63,trend_intensity,GLD,trend,0.1925,0.4493,-0.1573,203
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,GLD,trend,0.037,0.0843,-0.255,236
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,GLD,trend,0.0932,0.1736,-0.2295,219
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,GLD,trend,0.1746,0.2197,-0.1995,279
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,GLD,trend,0.177,0.0907,-0.238,262
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,GLD,trend,0.3009,0.0178,-0.2393,388
dema_crossover__fast5__slow20,dema_crossover,USO,trend,0.2458,0.2407,-0.3894,421
dema_crossover__fast10__slow40,dema_crossover,USO,trend,0.0993,0.5766,-0.4472,199
dema_crossover__fast12__slow26,dema_crossover,USO,trend,0.0184,0.5618,-0.442,233
dema_crossover__fast20__slow50,dema_crossover,USO,trend,0.1303,0.3585,-0.4899,139
dema_crossover__fast10__slow30,dema_crossover,USO,trend,0.0678,0.6184,-0.4172,241
tema_crossover__fast5__slow20,tema_crossover,USO,trend,0.5861,-0.4291,-0.677,529
tema_crossover__fast10__slow40,tema_crossover,USO,trend,-0.0772,0.2773,-0.5137,297
tema_crossover__fast12__slow26,tema_crossover,USO,trend,0.1873,0.0027,-0.4471,283
tema_crossover__fast20__slow50,tema_crossover,USO,trend,-0.2027,0.5307,-0.3952,177
tema_crossover__fast10__slow30,tema_crossover,USO,trend,0.0964,0.0085,-0.4619,303
price_acceleration__period10__smooth3,price_acceleration,USO,trend,0.1686,-0.3468,-0.6315,1016
price_acceleration__period20__smooth5,price_acceleration,USO,trend,-0.2078,-0.1598,-0.5822,805
price_acceleration__period20__smooth3,price_acceleration,USO,trend,0.311,0.0168,-0.6964,1011
price_acceleration__period30__smooth5,price_acceleration,USO,trend,0.1297,-0.0426,-0.3905,772
price_acceleration__period40__smooth10,price_acceleration,USO,trend,0.7515,0.6843,-0.3384,486
price_acceleration__period10__smooth5,price_acceleration,USO,trend,0.0602,-0.4801,-0.7194,774
turn_of_month__days_before3__days_after3,turn_of_month,USO,pattern,0.0615,0.1881,-0.2762,360
turn_of_month__days_before4__days_after4,turn_of_month,USO,pattern,0.0657,-0.108,-0.3869,360
turn_of_month__days_before5__days_after5,turn_of_month,USO,pattern,0.062,-0.0094,-0.3609,360
turn_of_month__days_before3__days_after5,turn_of_month,USO,pattern,-0.0713,-0.0196,-0.4059,360
trend_intensity__period20,trend_intensity,USO,trend,-0.3562,-0.0716,-0.2231,389
trend_intensity__period30,trend_intensity,USO,trend,0.0168,0.7572,-0.1363,316
trend_intensity__period50,trend_intensity,USO,trend,0.0869,-0.7306,-0.3731,164
trend_intensity__period63,trend_intensity,USO,trend,-0.1539,-0.5586,-0.4234,184
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,USO,trend,-0.034,0.5072,-0.3397,290
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,USO,trend,-0.025,0.5361,-0.3459,283
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,USO,trend,-0.0336,0.4599,-0.423,332
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,USO,trend,0.1985,0.3453,-0.3632,318
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,USO,trend,0.2091,-0.0333,-0.5222,450
dema_crossover__fast5__slow20,dema_crossover,TLT,trend,-0.6009,-0.1786,-0.2365,432
dema_crossover__fast10__slow40,dema_crossover,TLT,trend,0.0614,-0.2645,-0.2992,218
dema_crossover__fast12__slow26,dema_crossover,TLT,trend,-0.1178,0.1572,-0.1774,242
dema_crossover__fast20__slow50,dema_crossover,TLT,trend,0.4378,0.3128,-0.2662,130
dema_crossover__fast10__slow30,dema_crossover,TLT,trend,-0.0057,0.0528,-0.2332,250
tema_crossover__fast5__slow20,tema_crossover,TLT,trend,-0.6136,-0.5774,-0.3886,607
tema_crossover__fast10__slow40,tema_crossover,TLT,trend,-0.6483,-0.1081,-0.2837,314
tema_crossover__fast12__slow26,tema_crossover,TLT,trend,-0.6679,-0.3989,-0.3436,346
tema_crossover__fast20__slow50,tema_crossover,TLT,trend,-0.188,-0.1322,-0.2324,190
tema_crossover__fast10__slow30,tema_crossover,TLT,trend,-0.7858,0.0935,-0.2423,368
price_acceleration__period10__smooth3,price_acceleration,TLT,trend,-0.2401,-0.3894,-0.3546,1038
price_acceleration__period20__smooth5,price_acceleration,TLT,trend,-0.0133,-0.2511,-0.2707,815
price_acceleration__period20__smooth3,price_acceleration,TLT,trend,-0.0735,0.2309,-0.2102,1041
price_acceleration__period30__smooth5,price_acceleration,TLT,trend,-0.4526,0.0697,-0.293,816
price_acceleration__period40__smooth10,price_acceleration,TLT,trend,-0.1741,-0.389,-0.4458,624
price_acceleration__period10__smooth5,price_acceleration,TLT,trend,-0.2437,-0.2971,-0.3335,824
turn_of_month__days_before3__days_after3,turn_of_month,TLT,pattern,0.0429,0.2107,-0.2068,360
turn_of_month__days_before4__days_after4,turn_of_month,TLT,pattern,0.2428,0.0667,-0.2356,360
turn_of_month__days_before5__days_after5,turn_of_month,TLT,pattern,0.0864,-0.149,-0.2905,360
turn_of_month__days_before3__days_after5,turn_of_month,TLT,pattern,-0.1233,-0.2468,-0.2739,360
trend_intensity__period20,trend_intensity,TLT,trend,0.2198,0.0999,-0.0899,340
trend_intensity__period30,trend_intensity,TLT,trend,0.0237,-0.1355,-0.1097,242
trend_intensity__period50,trend_intensity,TLT,trend,0.1256,0.1111,-0.141,172
trend_intensity__period63,trend_intensity,TLT,trend,-0.0705,0.3619,-0.0937,176
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,TLT,trend,0.5414,-1.123,-0.5099,250
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,TLT,trend,0.5314,-1.3848,-0.5245,218
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,TLT,trend,0.4662,-0.8185,-0.4301,357
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,TLT,trend,0.6448,-1.0952,-0.4074,293
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,TLT,trend,0.4145,-0.4929,-0.38,474
dema_crossover__fast5__slow20,dema_crossover,HYG,trend,0.3027,0.3086,-0.0582,416
dema_crossover__fast10__slow40,dema_crossover,HYG,trend,0.1103,-0.3863,-0.1337,220
dema_crossover__fast12__slow26,dema_crossover,HYG,trend,0.3158,-0.5168,-0.152,234
dema_crossover__fast20__slow50,dema_crossover,HYG,trend,-0.4362,-0.1788,-0.1027,144
dema_crossover__fast10__slow30,dema_crossover,HYG,trend,0.41,-0.4106,-0.1399,232
tema_crossover__fast5__slow20,tema_crossover,HYG,trend,0.4564,0.5177,-0.052,545
tema_crossover__fast10__slow40,tema_crossover,HYG,trend,0.229,-0.2068,-0.1183,262
tema_crossover__fast12__slow26,tema_crossover,HYG,trend,0.2234,-0.042,-0.117,304
tema_crossover__fast20__slow50,tema_crossover,HYG,trend,-0.0933,-0.6376,-0.1804,188
tema_crossover__fast10__slow30,tema_crossover,HYG,trend,0.2617,0.0666,-0.1019,304
price_acceleration__period10__smooth3,price_acceleration,HYG,trend,-0.0407,0.6291,-0.0694,987
price_acceleration__period20__smooth5,price_acceleration,HYG,trend,0.316,0.1204,-0.1061,744
price_acceleration__period20__smooth3,price_acceleration,HYG,trend,0.361,-0.1782,-0.1399,965
price_acceleration__period30__smooth5,price_acceleration,HYG,trend,0.1433,-0.1537,-0.1312,770
price_acceleration__period40__smooth10,price_acceleration,HYG,trend,0.1224,-0.4541,-0.1475,544
price_acceleration__period10__smooth5,price_acceleration,HYG,trend,0.3151,0.8904,-0.0411,717
turn_of_month__days_before3__days_after3,turn_of_month,HYG,pattern,0.6929,0.9548,-0.0502,360
turn_of_month__days_before4__days_after4,turn_of_month,HYG,pattern,0.8807,0.936,-0.0429,360
turn_of_month__days_before5__days_after5,turn_of_month,HYG,pattern,0.7353,0.9205,-0.0521,360
turn_of_month__days_before3__days_after5,turn_of_month,HYG,pattern,0.5368,0.6937,-0.062,360
trend_intensity__period20,trend_intensity,HYG,trend,0.2387,-0.3016,-0.0769,405
trend_intensity__period30,trend_intensity,HYG,trend,-0.1533,0.933,-0.0681,284
trend_intensity__period50,trend_intensity,HYG,trend,0.4255,0.7054,-0.0263,152
trend_intensity__period63,trend_intensity,HYG,trend,-0.0194,0.7148,-0.0408,174
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,HYG,trend,0.0411,0.5004,-0.0924,207
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,HYG,trend,0.3344,0.8013,-0.0771,155
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,HYG,trend,-0.0689,0.5527,-0.0705,262
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,HYG,trend,0.2252,0.4462,-0.0665,234
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,HYG,trend,0.0647,0.4941,-0.0557,361
dema_crossover__fast5__slow20,dema_crossover,EFA,trend,0.075,0.3801,-0.1356,400
dema_crossover__fast10__slow40,dema_crossover,EFA,trend,-0.1231,-0.939,-0.5379,228
dema_crossover__fast12__slow26,dema_crossover,EFA,trend,-0.0573,-0.5518,-0.4257,238
dema_crossover__fast20__slow50,dema_crossover,EFA,trend,-0.0647,-0.6135,-0.5585,140
dema_crossover__fast10__slow30,dema_crossover,EFA,trend,-0.0992,-0.5534,-0.4302,248
tema_crossover__fast5__slow20,tema_crossover,EFA,trend,0.0421,0.059,-0.2707,565
tema_crossover__fast10__slow40,tema_crossover,EFA,trend,0.0926,-0.058,-0.2805,284
tema_crossover__fast12__slow26,tema_crossover,EFA,trend,0.0266,0.1141,-0.2307,314
tema_crossover__fast20__slow50,tema_crossover,EFA,trend,-0.1067,-0.5127,-0.4802,188
tema_crossover__fast10__slow30,tema_crossover,EFA,trend,0.0398,-0.0564,-0.2538,330
price_acceleration__period10__smooth3,price_acceleration,EFA,trend,0.371,0.2324,-0.2062,999
price_acceleration__period20__smooth5,price_acceleration,EFA,trend,0.2351,-0.177,-0.2662,788
price_acceleration__period20__smooth3,price_acceleration,EFA,trend,0.2868,-0.6668,-0.4788,1046
price_acceleration__period30__smooth5,price_acceleration,EFA,trend,0.5702,0.2148,-0.2016,733
price_acceleration__period40__smooth10,price_acceleration,EFA,trend,0.2071,-0.6928,-0.4909,567
price_acceleration__period10__smooth5,price_acceleration,EFA,trend,0.1676,0.1581,-0.1738,753
turn_of_month__days_before3__days_after3,turn_of_month,EFA,pattern,0.2669,-0.2531,-0.1816,360
turn_of_month__days_before4__days_after4,turn_of_month,EFA,pattern,0.3257,-0.0881,-0.181,360
turn_of_month__days_before5__days_after5,turn_of_month,EFA,pattern,0.3913,0.1048,-0.1509,360
turn_of_month__days_before3__days_after5,turn_of_month,EFA,pattern,0.286,-0.1664,-0.2068,360
trend_intensity__period20,trend_intensity,EFA,trend,-0.1652,0.4969,-0.0741,394
trend_intensity__period30,trend_intensity,EFA,trend,0.1123,0.2202,-0.0993,290
trend_intensity__period50,trend_intensity,EFA,trend,-0.0442,-0.2341,-0.1091,180
trend_intensity__period63,trend_intensity,EFA,trend,0.0098,-0.0,-0.1447,192
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,EFA,trend,0.0404,-0.1564,-0.3396,210
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,EFA,trend,-0.2383,0.0328,-0.2413,228
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,EFA,trend,0.1751,-0.1697,-0.2583,314
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,EFA,trend,0.0058,-0.0462,-0.3019,253
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,EFA,trend,0.0735,-0.3971,-0.3516,456
dema_crossover__fast5__slow20,dema_crossover,EEM,trend,-0.122,-0.1156,-0.4023,410
dema_crossover__fast10__slow40,dema_crossover,EEM,trend,0.0596,-0.343,-0.541,214
dema_crossover__fast12__slow26,dema_crossover,EEM,trend,0.065,-0.5345,-0.5445,256
dema_crossover__fast20__slow50,dema_crossover,EEM,trend,-0.0603,-0.3151,-0.5378,144
dema_crossover__fast10__slow30,dema_crossover,EEM,trend,0.0354,-0.7511,-0.6319,272
tema_crossover__fast5__slow20,tema_crossover,EEM,trend,0.1323,0.1782,-0.3605,534
tema_crossover__fast10__slow40,tema_crossover,EEM,trend,0.0034,-0.165,-0.4569,298
tema_crossover__fast12__slow26,tema_crossover,EEM,trend,-0.1989,-0.1852,-0.392,310
tema_crossover__fast20__slow50,tema_crossover,EEM,trend,0.0856,-0.3783,-0.5655,184
tema_crossover__fast10__slow30,tema_crossover,EEM,trend,-0.1145,-0.1784,-0.3847,344
price_acceleration__period10__smooth3,price_acceleration,EEM,trend,-0.1083,0.4015,-0.2662,1002
price_acceleration__period20__smooth5,price_acceleration,EEM,trend,-0.0781,-0.3115,-0.3629,784
price_acceleration__period20__smooth3,price_acceleration,EEM,trend,0.2412,-0.4475,-0.4954,999
price_acceleration__period30__smooth5,price_acceleration,EEM,trend,-0.2023,-0.3432,-0.4266,759
price_acceleration__period40__smooth10,price_acceleration,EEM,trend,-0.0073,-0.7553,-0.5941,563
price_acceleration__period10__smooth5,price_acceleration,EEM,trend,-0.2226,-0.3723,-0.4211,752
turn_of_month__days_before3__days_after3,turn_of_month,EEM,pattern,0.6228,-0.1271,-0.2446,360
turn_of_month__days_before4__days_after4,turn_of_month,EEM,pattern,0.678,-0.0867,-0.3114,360
turn_of_month__days_before5__days_after5,turn_of_month,EEM,pattern,0.7035,-0.0378,-0.3015,360
turn_of_month__days_before3__days_after5,turn_of_month,EEM,pattern,0.5942,-0.2966,-0.3355,360
trend_intensity__period20,trend_intensity,EEM,trend,-0.0352,0.7875,-0.1141,404
trend_intensity__period30,trend_intensity,EEM,trend,0.0275,0.6378,-0.1207,277
trend_intensity__period50,trend_intensity,EEM,trend,0.1053,-0.431,-0.1857,160
trend_intensity__period63,trend_intensity,EEM,trend,0.1069,0.1841,-0.1083,160
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,EEM,trend,-0.4179,-0.1155,-0.3153,288
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,EEM,trend,-0.3649,0.1472,-0.217,263
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,EEM,trend,-0.0818,-0.1048,-0.2623,306
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,EEM,trend,-0.114,-0.2687,-0.3451,324
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,EEM,trend,0.029,-0.5632,-0.4706,445
dema_crossover__fast5__slow20,dema_crossover,EWZ,trend,0.3182,-0.389,-0.6997,410
dema_crossover__fast10__slow40,dema_crossover,EWZ,trend,0.3196,0.8172,-0.3794,186
dema_crossover__fast12__slow26,dema_crossover,EWZ,trend,0.1145,0.7294,-0.3473,230
dema_crossover__fast20__slow50,dema_crossover,EWZ,trend,0.4004,0.8729,-0.3144,108
dema_crossover__fast10__slow30,dema_crossover,EWZ,trend,0.1337,0.8127,-0.3473,238
tema_crossover__fast5__slow20,tema_crossover,EWZ,trend,0.3928,-1.0242,-0.7973,555
tema_crossover__fast10__slow40,tema_crossover,EWZ,trend,0.2441,-0.256,-0.6614,278
tema_crossover__fast12__slow26,tema_crossover,EWZ,trend,0.2347,-0.5356,-0.664,293
tema_crossover__fast20__slow50,tema_crossover,EWZ,trend,0.4551,0.9354,-0.3831,152
tema_crossover__fast10__slow30,tema_crossover,EWZ,trend,0.3632,-0.7129,-0.7255,311
price_acceleration__period10__smooth3,price_acceleration,EWZ,trend,0.2069,-0.7144,-0.7361,1023
price_acceleration__period20__smooth5,price_acceleration,EWZ,trend,0.4861,-0.7426,-0.719,771
price_acceleration__period20__smooth3,price_acceleration,EWZ,trend,0.3752,-1.1062,-0.8403,1013
price_acceleration__period30__smooth5,price_acceleration,EWZ,trend,0.2247,-0.354,-0.6583,725
price_acceleration__period40__smooth10,price_acceleration,EWZ,trend,0.1076,0.0194,-0.5156,533
price_acceleration__period10__smooth5,price_acceleration,EWZ,trend,0.0826,-0.7701,-0.7354,776
turn_of_month__days_before3__days_after3,turn_of_month,EWZ,pattern,0.3696,-0.0179,-0.2328,360
turn_of_month__days_before4__days_after4,turn_of_month,EWZ,pattern,0.5387,-0.2927,-0.3901,360
turn_of_month__days_before5__days_after5,turn_of_month,EWZ,pattern,0.549,-0.304,-0.3974,360
turn_of_month__days_before3__days_after5,turn_of_month,EWZ,pattern,0.4419,-0.3572,-0.356,360
trend_intensity__period20,trend_intensity,EWZ,trend,0.1321,-0.0591,-0.1911,352
trend_intensity__period30,trend_intensity,EWZ,trend,-0.031,-0.2673,-0.2628,252
trend_intensity__period50,trend_intensity,EWZ,trend,-0.193,-0.6288,-0.3331,192
trend_intensity__period63,trend_intensity,EWZ,trend,-0.3688,0.1469,-0.2159,195
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,EWZ,trend,-0.4812,-0.2134,-0.5809,290
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,EWZ,trend,-0.5156,-0.086,-0.5576,257
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,EWZ,trend,-0.3526,0.1339,-0.3886,331
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,EWZ,trend,-0.4565,-0.0914,-0.4078,311
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,EWZ,trend,-0.1992,0.2037,-0.3418,457
dema_crossover__fast5__slow20,dema_crossover,BTC-USD,trend,0.5768,0.4521,-0.4579,375
dema_crossover__fast10__slow40,dema_crossover,BTC-USD,trend,0.824,0.4133,-0.6153,167
dema_crossover__fast12__slow26,dema_crossover,BTC-USD,trend,0.8404,0.5136,-0.4512,187
dema_crossover__fast20__slow50,dema_crossover,BTC-USD,trend,0.8972,0.0324,-0.7887,99
dema_crossover__fast10__slow30,dema_crossover,BTC-USD,trend,0.7275,0.7366,-0.4384,195
tema_crossover__fast5__slow20,tema_crossover,BTC-USD,trend,0.7911,0.2204,-0.5931,509
